Year,Medals,GDP,Population,Is_Host,Is_Host_Close_Center,Is_Host_Close_GMT1,Is_Host_Close_Main,Is_Host_Close_West,Is_Host_Close_Wide,Is_Communist,NOC,Is_Host_Pre,Is_Host_Post
2008,7.0,56054.8838155727,7737.76,False,False,False,False,False,False,False,SUI,False,False
2012,4.0,58750.9384333805,8044.33,False,False,False,False,False,False,False,SUI,False,False
2016,7.0,60647.6402593232,8423.05,False,False,False,False,False,False,False,SUI,False,False
2020,13.0,60521.2626602176,8689.45,False,False,False,False,False,False,False,SUI,False,False
2024,8.0,62947.5592250168,9005.582,False,False,False,False,False,False,False,SUI,True,False
1996,3.0,12622.9095750226,5337.76,False,False,False,False,False,False,False,SVK,False,True
2000,5.0,13904.9853726498,5364.63,False,False,False,False,False,False,False,SVK,False,False
2004,6.0,16570.8618948388,5346.41,False,False,False,False,False,True,False,SVK,False,False
2008,6.0,22231.9881558054,5369.75,False,False,False,False,False,False,False,SVK,False,False
2012,4.0,22745.2035926412,5370.13,False,False,False,False,False,True,False,SVK,False,False
2016,4.0,25087.7139863877,5394.53,False,False,False,False,False,False,False,SVK,False,False
2020,4.0,26468.2951047398,5424.04,False,False,False,False,False,False,False,SVK,False,False
2024,1.0,28696.607400208646,5422.069,False,False,True,False,False,True,False,SVK,True,False
1896,0.0,3003.0,4941.0,False,False,False,False,False,False,False,SWE,False,True
1900,2.0,3320.0,5117.0,False,False,False,False,False,False,False,SWE,False,False
1906,14.0,3830.0,5315.0,False,False,False,False,False,False,False,SWE,False,False
1908,25.0,3959.0,5404.0,False,False,False,False,False,False,False,SWE,True,False
1912,65.0,4312.0,5583.0,True,False,False,False,False,False,False,SWE,False,False
1920,64.0,4788.0,5876.0,False,False,False,False,False,False,False,SWE,False,True
1924,29.0,5365.0,6021.0,False,False,False,False,False,False,False,SWE,False,False
1928,25.0,6113.0,6097.0,False,False,False,False,False,False,False,SWE,False,False
1932,24.0,6325.0,6176.0,False,False,False,False,False,False,False,SWE,False,False
1936,21.0,7396.0,6259.0,False,False,False,False,False,False,False,SWE,False,False
1948,46.0,9822.0,6883.0,False,False,False,False,False,False,False,SWE,False,False
1952,35.0,11152.0,7125.0,False,False,False,False,False,False,False,SWE,False,False
1956,19.0,12428.0,7315.0,False,False,False,False,False,False,False,SWE,False,False
1960,6.0,13849.0,7480.0,False,False,False,False,False,False,False,SWE,False,False
1964,8.0,16761.0,7661.0,False,False,False,False,False,False,False,SWE,False,False
1968,4.0,18428.0,7912.0,False,False,False,False,False,False,False,SWE,False,False
1972,16.0,20725.0,8122.0,False,False,False,False,False,False,False,SWE,False,False
1976,5.0,22765.0,8222.0,False,False,False,False,False,False,False,SWE,False,False
1980,12.0,23809.0,8310.0,False,False,False,False,False,False,False,SWE,False,False
1984,19.0,25357.0,8337.0,False,False,False,False,False,False,False,SWE,False,False
1988,11.0,27468.0,8436.0,False,False,False,False,False,False,False,SWE,False,False
1992,12.0,27198.5287166901,8668.0,False,False,False,False,False,False,False,SWE,False,False
1996,8.0,29012.1047002605,8841.1,False,False,False,False,False,False,False,SWE,False,False
2000,12.0,34202.6042369012,8872.2,False,False,False,False,False,False,False,SWE,False,False
2004,7.0,38016.0634678384,8993.6,False,False,False,False,False,False,False,SWE,False,False
2008,5.0,42189.9639876837,9219.74,False,False,False,False,False,False,False,SWE,False,False
2012,8.0,41523.1432786696,9519.48,False,False,False,False,False,False,False,SWE,False,False
2016,11.0,44131.0319723809,9923.2,False,False,False,False,False,False,False,SWE,False,False
2020,9.0,44128.3319669478,10353.56,False,False,False,False,False,False,False,SWE,False,False
2024,11.0,47044.34366057916,10569.709,False,False,False,False,False,False,False,SWE,True,False
1972,0.0,1889.0,480.105,False,False,False,False,False,False,False,SWZ,False,True
1984,0.0,2858.0,696.517,False,False,False,False,False,False,False,SWZ,False,False
1988,0.0,3492.0,815.127,False,False,False,False,False,False,False,SWZ,False,False
1992,0.0,3901.40008027315,956.68,False,False,False,False,False,False,False,SWZ,False,False
1996,0.0,4514.54908961906,1018.491,False,False,False,False,False,False,False,SWZ,False,False
2000,0.0,4894.52073798417,1031.828,False,False,False,False,False,False,False,SWZ,False,False
2004,0.0,5559.47008346137,1024.634,False,False,False,False,False,False,False,SWZ,False,False
2008,0.0,6791.39216467607,1016.974,False,False,False,False,False,False,False,SWZ,False,False
2012,0.0,7552.0,1031.925,False,False,False,False,False,False,False,SWZ,False,False
2016,0.0,7993.14950571139,1069.06,False,False,False,False,False,False,False,SWZ,True,False
1964,0.0,787.0,11521.695,False,False,False,False,False,False,False,TAN,False,True
1968,0.0,894.0,12988.137,False,False,False,False,False,False,False,TAN,False,False
1972,0.0,945.0,14706.593,False,False,False,False,False,False,False,TAN,False,False
1980,2.0,958.0,18665.062,False,False,False,False,False,False,False,TAN,False,False
1984,0.0,870.0,20984.094,False,False,False,False,False,False,False,TAN,False,False
1988,0.0,867.0,23763.758,False,False,False,False,False,False,False,TAN,False,False
1992,0.0,895.480598700604,26697.6,False,False,False,False,False,False,False,TAN,False,False
1996,0.0,979.730435078623,30291.33,False,False,False,False,False,False,False,TAN,False,False
2000,0.0,1148.68017009953,33953.49,False,False,False,False,False,False,False,TAN,False,False
2004,0.0,1464.38536693869,38167.0,False,False,False,False,False,False,False,TAN,False,False
2008,0.0,1848.17452737512,42741.37,False,False,False,False,False,False,False,TAN,False,False
2012,0.0,2271.46429693781,47965.47,False,False,False,False,False,False,False,TAN,False,False
2016,0.0,2592.661946216,54336.3,False,False,False,False,False,False,False,TAN,True,False
1952,0.0,1385.0,21289.402,False,False,False,False,False,False,False,THA,False,True
1956,0.0,1482.0,24244.475,False,False,False,False,False,False,False,THA,False,False
1960,0.0,1718.0,27512.75,False,False,False,False,False,False,False,THA,False,False
1964,0.0,1991.0,31106.615,False,False,False,False,False,False,False,THA,False,False
1968,0.0,2488.0,35028.438,False,False,False,False,False,False,False,THA,False,False
1972,0.0,2786.0,39276.153,False,False,False,False,False,False,False,THA,False,False
1976,1.0,3333.0,43221.022,False,False,False,False,False,False,False,THA,False,False
1984,1.0,4720.0,50533.778,False,False,False,False,False,False,False,THA,False,False
1988,1.0,6089.0,53683.427,False,False,False,False,False,False,False,THA,False,False
1992,1.0,8409.0209422082,56306.7,False,False,False,False,False,False,False,THA,False,False
1996,2.0,10458.3586098259,58449.96,False,False,False,False,False,False,False,THA,False,False
2000,3.0,9627.10431781556,60165.31,False,False,False,False,False,False,False,THA,False,False
2004,8.0,11408.3257048843,62425.1,False,False,False,False,False,False,False,THA,False,False
2008,4.0,12768.1290769284,64380.68,False,False,False,False,False,False,False,THA,False,False
2012,3.0,14202.2506555619,65969.88,False,False,False,False,False,False,False,THA,False,False
2016,6.0,15411.5337959337,67250.33,False,False,False,False,False,False,False,THA,False,False
2020,2.0,15815.9148595292,68180.23,False,False,False,False,False,False,False,THA,False,False
2024,6.0,17194.361119539284,71668.011,False,False,False,False,False,False,False,THA,True,False
1996,0.0,1559.52118921367,5764.0,False,False,False,False,False,False,True,TJK,False,True
2000,0.0,1723.35632964691,6229.31,False,False,False,False,False,False,True,TJK,False,False
2004,0.0,2301.29208623307,6688.02,False,False,False,False,False,False,True,TJK,False,False
2008,2.0,2801.77617916365,7210.76,False,False,False,False,False,False,True,TJK,False,False
2012,1.0,3283.90928244405,7764.62,False,False,False,False,False,False,True,TJK,False,False
2016,1.0,3978.55576993459,8322.2,False,False,False,False,False,False,True,TJK,False,False
2024,3.0,6216.19159769286,10590.927,False,False,False,False,False,False,True,TJK,True,False
1996,0.0,3226.98483638665,4142.14,False,False,False,False,False,False,True,TKM,False,True
2000,0.0,4173.19459953499,4384.94,False,False,False,False,False,False,True,TKM,False,False
2004,0.0,7781.74382479198,4607.91,False,False,False,False,False,False,True,TKM,False,False
2008,0.0,12426.718788804,4828.41,False,False,False,False,False,False,True,TKM,False,False
2012,0.0,17333.7278215815,5052.65,False,False,False,False,False,False,True,TKM,False,False
2016,0.0,17484.6455086984,5286.59,False,False,False,False,False,False,True,TKM,False,False
2020,1.0,16580.840638802,5521.99,False,False,False,False,False,False,True,TKM,True,False
1972,0.0,1709.0,2080.0,False,False,False,False,False,False,False,TOG,False,True
1984,0.0,1239.0,3022.0,False,False,False,False,False,False,False,TOG,False,False
1988,0.0,1239.0,3475.0,False,False,False,False,False,False,False,TOG,False,False
1992,0.0,1181.87126506398,3973.0,False,False,False,False,False,False,False,TOG,False,False
1996,0.0,1215.73997885394,4402.0,False,False,False,False,False,False,False,TOG,False,False
2000,0.0,1150.36591070506,4992.0,False,False,False,False,False,False,False,TOG,False,False
2004,0.0,1121.80584889235,5578.0,False,False,False,False,False,False,False,TOG,False,False
2008,1.0,1150.35785293882,6220.0,False,False,False,False,False,False,False,TOG,False,False
2012,0.0,1263.0,6961.0,False,False,False,False,False,False,False,TOG,False,False
2016,0.0,1412.98781157171,7757.0,False,False,False,False,False,False,False,TOG,True,False
1960,0.0,2141.0,4149.157,False,False,False,False,False,False,False,TUN,False,True
1964,2.0,2533.0,4468.393,False,False,False,False,False,False,False,TUN,False,False
1968,2.0,2766.0,4894.178,False,False,False,False,False,False,False,TUN,False,False
1972,1.0,3645.0,5303.507,False,False,False,False,False,False,False,TUN,False,False
1976,0.0,4095.0,5859.294,False,False,False,False,False,False,False,TUN,False,False
1984,0.0,4890.0,7184.53,False,False,False,False,False,False,False,TUN,False,False
1988,0.0,4940.0,7898.56,False,False,False,False,False,False,False,TUN,False,False
1992,0.0,5789.95505292201,8529.4,False,False,False,False,False,False,False,TUN,False,False
1996,1.0,6388.39398445291,9092.03,False,False,False,False,False,False,False,TUN,False,False
2000,0.0,7548.43784225814,9514.4,False,False,False,False,False,False,False,TUN,False,False
2004,0.0,8705.08413958555,9905.97,False,False,False,False,False,False,False,TUN,False,False
2008,1.0,10294.921446404,10273.64,False,False,False,False,False,False,False,TUN,False,False
2012,3.0,10750.8498218162,10736.9,False,False,False,False,False,False,False,TUN,False,False
2016,3.0,11064.0237155029,11247.61,False,False,False,False,False,False,False,TUN,False,False
2020,2.0,10354.2390963813,11680.79,False,False,False,False,False,False,False,TUN,False,False
2024,3.0,10967.668897255568,12277.109,False,False,False,False,False,False,False,TUN,True,False
1956,0.0,1100.0,6493.361,False,False,False,False,False,False,False,UGA,False,True
1960,0.0,1137.0,7261.862,False,False,False,False,False,False,False,UGA,False,False
1964,0.0,1251.0,8147.346,False,False,False,False,False,False,False,UGA,False,False
1968,2.0,1304.0,9170.101,False,False,False,False,False,False,False,UGA,False,False
1972,2.0,1364.0,10224.459,False,False,False,False,False,False,False,UGA,False,False
1980,1.0,912.0,12414.719,False,False,False,False,False,False,False,UGA,False,False
1984,0.0,897.0,13919.514,False,False,False,False,False,False,False,UGA,False,False
1988,0.0,902.0,16176.418,False,False,False,False,False,False,False,UGA,False,False
1992,0.0,934.826261105848,18702.53,False,False,False,False,False,False,False,UGA,False,False
1996,1.0,1091.52752640033,21269.68,False,False,False,False,False,False,False,UGA,False,False
2000,0.0,1191.95387984613,24194.8,False,False,False,False,False,False,False,UGA,False,False
2004,0.0,1364.68519311037,27413.94,False,False,False,False,False,False,False,UGA,False,False
2008,0.0,1679.39947788346,30647.21,False,False,False,False,False,False,False,UGA,False,False
2012,1.0,1878.8959287812,34234.08,False,False,False,False,False,False,False,UGA,False,False
2016,0.0,1953.09652166495,39157.03,False,False,False,False,False,False,False,UGA,False,False
2020,4.0,2032.26188240507,45119.75,False,False,False,False,False,False,False,UGA,False,False
2024,2.0,2242.550807548747,50015.092,False,False,False,False,False,False,False,UGA,True,False
1996,23.0,4636.62630920416,50813.39,False,False,False,False,False,False,True,UKR,False,True
2000,23.0,5165.80815372985,49013.83,False,False,False,False,False,False,True,UKR,False,False
2004,22.0,8049.39537703245,47342.45,False,False,False,False,False,False,True,UKR,False,False
2008,27.0,10824.07646107,46155.64,False,False,False,False,False,False,True,UKR,False,False
2012,20.0,10381.6381853513,45491.54,False,False,False,False,False,False,True,UKR,False,False
2016,11.0,9221.60818646614,44207.71,False,False,False,False,False,False,True,UKR,False,False
2020,19.0,9769.82794569084,43903.66,False,False,False,False,False,False,True,UKR,False,False
2024,12.0,9172.626150266937,37860.221,False,False,False,False,False,False,True,UKR,True,False
1924,1.0,4258.0,1498.0,False,False,False,False,False,False,False,URU,False,True
1928,1.0,5176.0,1646.0,False,False,False,False,False,False,False,URU,False,False
1932,1.0,4450.0,1770.0,False,False,False,False,False,False,False,URU,False,False
1936,0.0,4790.0,1889.0,False,False,False,False,False,False,False,URU,False,False
1948,2.0,5853.0,2160.0,False,False,False,False,False,False,False,URU,False,False
1952,2.0,7353.0,2252.965,False,False,False,False,False,False,False,URU,False,False
1956,1.0,8225.0,2389.29,False,False,False,False,False,False,False,URU,False,False
1960,0.0,7643.0,2530.969,False,False,False,False,False,False,False,URU,False,False
1964,1.0,7498.0,2663.61,False,False,False,False,False,False,False,URU,False,False
1968,0.0,7353.0,2776.607,False,False,False,False,False,False,False,URU,False,False
1972,0.0,7643.0,2829.526,False,False,False,False,False,False,False,URU,False,False
1976,0.0,8853.0,2861.0,False,False,False,False,False,False,False,URU,False,False
1984,0.0,8805.0,3008.0,False,False,False,False,False,False,False,URU,False,False
1988,0.0,10256.0,3068.0,False,False,False,False,False,False,False,URU,False,False
1992,0.0,11349.542004281,3136.53,False,False,False,False,False,False,False,URU,False,False
1996,0.0,12660.1626555037,3189.66,False,False,False,False,False,False,False,URU,False,False
2000,1.0,13050.0639035873,3245.77,False,False,False,False,False,False,False,URU,False,False
2004,0.0,11955.3094385533,3284.75,False,False,False,False,False,False,False,URU,False,False
2008,0.0,14869.9266663094,3313.13,False,False,False,False,False,False,False,URU,False,False
2012,0.0,17776.0274914004,3344.93,False,False,False,False,False,False,False,URU,False,False
2016,0.0,19393.9819007856,3380.45,False,False,False,False,False,False,False,URU,True,False
1896,19.0,6885.6736,71161.0,False,False,False,False,False,False,False,USA,False,True
1900,54.0,8037.5712,76391.0,False,False,False,False,False,False,False,USA,True,False
1904,230.0,8663.6584,82485.0,True,False,False,False,False,False,False,USA,False,False
1906,23.0,9980.1128,85770.0,False,False,False,False,False,False,False,USA,False,True
1908,46.0,8975.97607347158,89055.0,False,False,False,False,False,False,False,USA,False,False
1912,63.0,9976.56705254048,95703.0,False,False,False,False,False,False,False,USA,False,False
1920,95.0,10152.927108763,106881.0,False,False,False,False,False,False,False,USA,False,False
1924,99.0,11126.7129834632,114558.0,False,False,False,False,False,False,False,USA,False,False
1928,56.0,11451.0689602393,120971.0,False,False,False,False,False,False,False,USA,True,False
1932,110.0,8380.50437668054,125436.0,True,False,False,False,False,False,False,USA,False,False
1936,57.0,10568.012351748,128681.0,False,False,False,False,False,False,False,USA,False,True
1948,84.0,14734.232124,147203.0,False,False,False,False,False,False,False,USA,False,False
1952,76.0,16444.0,157553.0,False,False,False,False,False,False,False,USA,False,False
1956,74.0,17397.0,168903.0,False,False,False,False,False,False,False,USA,False,False
1960,71.0,18057.0,180671.0,False,False,False,False,False,False,False,USA,False,False
1964,90.0,20360.0,191889.0,False,False,False,False,False,False,False,USA,False,False
1968,107.0,23691.0,200706.0,False,False,False,False,False,False,False,USA,False,False
1972,94.0,25414.0,209896.0,False,False,False,False,False,False,False,USA,False,False
1976,94.0,27058.0,218035.0,False,False,False,False,False,False,False,USA,True,False
1984,173.0,32076.0,236348.292,True,False,False,False,False,False,False,USA,False,False
1988,94.0,35863.0,245021.414,False,False,False,False,False,False,False,USA,False,True
1992,108.0,37240.2990340352,256514.0,False,False,False,False,False,False,False,USA,True,False
1996,101.0,40412.7510313364,269394.0,True,False,False,False,False,False,False,USA,False,False
2000,91.0,45886.470498289,282162.0,False,False,False,False,False,False,False,USA,False,True
2004,101.0,48492.7171226118,292805.0,False,False,False,False,False,False,False,USA,False,False
2008,110.0,50275.7463371433,304094.0,False,False,False,False,False,False,False,USA,False,False
2012,103.0,50436.4354973145,313878.0,False,False,False,False,False,False,False,USA,False,False
2016,121.0,53301.0150669515,323072.0,False,False,False,False,False,False,False,USA,False,False
2020,113.0,54379.2065124558,331512.0,False,False,False,False,False,False,False,USA,False,False
2024,126.0,60748.77541208376,340110.988,False,False,False,False,False,False,False,USA,True,False
1996,2.0,4452.88187365317,23523.69,False,False,False,False,False,False,True,UZB,False,True
2000,4.0,4667.25991024069,25041.64,False,False,False,False,False,False,True,UZB,False,False
2004,5.0,5068.20862801946,26268.07,False,False,False,False,False,False,True,UZB,False,False
2008,6.0,6278.27324306742,27347.11,False,False,False,False,False,False,True,UZB,False,False
2012,3.0,7847.07458092857,28397.85,False,False,False,False,False,False,True,UZB,False,False
2016,13.0,9845.35219226057,29479.53,False,False,False,False,False,False,True,UZB,False,False
2020,5.0,11341.9194017277,30575.54,False,False,False,False,False,False,True,UZB,False,False
2024,13.0,13660.939903698578,36361.859,False,False,False,False,False,False,True,UZB,True,False
1932,0.0,2635.0,3368.0,False,False,False,False,False,False,False,VEN,False,True
1948,0.0,7712.0,4656.0,False,False,False,False,False,False,False,VEN,False,False
1952,1.0,9309.0,5439.568,False,False,False,False,False,False,False,VEN,False,False
1956,0.0,11136.0,6431.274,False,False,False,False,False,False,False,VEN,False,False
1960,1.0,12116.0,7556.483,False,False,False,False,False,False,False,VEN,False,False
1964,0.0,14019.0,8752.058,False,False,False,False,False,False,False,VEN,False,False
1968,1.0,14520.0,10041.225,False,False,False,False,False,False,False,VEN,False,False
1972,0.0,15135.0,11515.649,False,False,False,False,False,False,False,VEN,False,False
1976,1.0,17174.0,13082.017,False,False,False,False,False,False,False,VEN,False,False
1980,1.0,16270.0,14767.89,False,False,False,False,False,False,False,VEN,False,False
1984,3.0,13597.0,16544.524,False,False,False,False,False,False,False,VEN,False,False
1988,0.0,14308.0,18378.534,False,False,False,False,False,False,False,VEN,False,False
1992,0.0,14901.6163547276,20202.87,False,False,False,False,False,False,False,VEN,False,False
1996,0.0,14211.8094140366,21927.75,False,False,False,False,False,False,False,VEN,False,False
2000,0.0,13992.6088079489,23600.76,False,False,False,False,False,False,False,VEN,False,False
2004,2.0,13713.0452363689,25254.6,False,False,False,False,False,False,False,VEN,False,False
2008,1.0,18019.090180914,27098.32,False,False,False,False,False,False,False,VEN,False,False
2012,1.0,18486.4582027052,28722.1,False,False,False,False,False,False,False,VEN,False,False
2016,3.0,13428.7885764867,29960.68,False,False,False,False,False,False,False,VEN,False,False
2020,4.0,4952.52959463196,27870.5,False,False,False,False,False,False,False,VEN,True,False
1980,0.0,1207.0,53715.202,False,False,False,False,False,False,False,VIE,False,True
1988,0.0,1556.0,64211.347,False,False,False,False,False,False,False,VIE,False,False
1992,0.0,1792.67077363815,70031.62,False,False,False,False,False,False,False,VIE,False,False
1996,0.0,2323.04638353782,75095.72,False,False,False,False,False,False,False,VIE,False,False
2000,1.0,2773.10163510792,79471.69,False,False,False,False,False,False,False,VIE,False,False
2004,0.0,3437.6644223215,83821.16,False,False,False,False,False,False,False,VIE,False,False
2008,1.0,4200.23523093943,88252.63,False,False,False,False,False,False,False,VIE,False,False
2012,0.0,4987.96428728723,92720.42,False,False,False,False,False,False,False,VIE,False,False
2016,2.0,6089.62318030299,97379.86,False,False,False,False,False,False,False,VIE,True,False
1992,0.0,3759.7182763328,13368.0,False,False,False,False,False,False,False,YEM,False,True
1996,0.0,3855.5720280988,15283.82,False,False,False,False,False,False,False,YEM,False,False
2000,0.0,4212.10545572376,17235.92,False,False,False,False,False,False,False,YEM,False,False
2004,0.0,4371.39558377315,19409.69,False,False,False,False,False,False,False,YEM,False,False
2008,0.0,4549.00898704836,21877.51,False,False,False,False,False,False,False,YEM,False,False
2012,0.0,4064.34230642927,24594.25,False,False,False,False,False,False,False,YEM,False,False
2016,0.0,2495.4993729405,27347.41,False,False,False,False,False,False,False,YEM,True,False
1920,0.0,1513.0,12422.0,False,False,False,False,False,False,True,YUG,False,True
1924,2.0,1699.0,13180.0,False,False,False,False,False,False,True,YUG,False,False
1928,5.0,1929.0,13986.0,False,False,False,False,False,False,True,YUG,False,False
1932,0.0,1655.0,14819.0,False,False,False,False,False,False,True,YUG,False,False
1936,1.0,1863.0,15651.0,False,False,False,False,False,False,True,YUG,False,False
1948,2.0,2273.0,15817.0,False,False,False,False,False,False,True,YUG,False,False
1952,3.0,2125.0,16708.0,False,False,False,False,False,False,True,YUG,False,False
1956,3.0,2560.0,17508.0,False,False,False,False,False,False,True,YUG,False,False
1960,2.0,3778.0,18133.0,False,False,False,False,False,False,True,YUG,False,False
1964,5.0,4941.0,18852.0,False,False,False,False,False,False,True,YUG,False,False
1968,8.0,5523.0,19552.0,False,False,False,False,False,False,True,YUG,False,False
1972,5.0,6948.0,20197.0,False,False,False,False,False,False,True,YUG,False,False
1976,8.0,8207.0,20930.0,False,False,False,False,False,False,True,YUG,False,False
1980,9.0,10037.0,21615.0,False,False,False,False,False,False,True,YUG,False,False
1984,18.0,10029.0,22087.0,False,False,False,False,False,False,True,YUG,False,False
1988,12.0,9884.0,22536.0,False,False,False,False,False,False,True,YUG,True,False
1964,0.0,1588.0,3599.0,False,False,False,False,False,False,False,ZAM,False,True
1968,0.0,1741.0,4009.0,False,False,False,False,False,False,False,ZAM,False,False
1972,0.0,1761.0,4506.497,False,False,False,False,False,False,False,ZAM,False,False
1980,0.0,1452.0,5699.777,False,False,False,False,False,False,False,ZAM,False,False
1984,1.0,1269.0,6567.207,False,False,False,False,False,False,False,ZAM,False,False
1988,0.0,1239.0,7517.299,False,False,False,False,False,False,False,ZAM,False,False
1992,0.0,1308.85164945522,8451.92,False,False,False,False,False,False,False,ZAM,False,False
1996,1.0,1260.72619206876,9457.43,False,False,False,False,False,False,False,ZAM,False,False
2000,0.0,1428.5023540793,10648.5,False,False,False,False,False,False,False,ZAM,False,False
2004,0.0,1828.30986246116,11907.31,False,False,False,False,False,False,False,ZAM,False,False
2008,0.0,2504.75698144433,13412.32,False,False,False,False,False,False,False,ZAM,False,False
2012,0.0,3344.86517430286,15165.31,False,False,False,False,False,False,False,ZAM,False,False
2016,0.0,3476.85135349099,17139.89,False,False,False,False,False,False,False,ZAM,False,False
2024,1.0,3457.0435403170827,21314.956,False,False,False,False,False,False,False,ZAM,True,False
